_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G
0.112057 -0.090663 0.065857 306.0 "Gaia DR2 5967089190656389632" 254.79394167335 1.5878 -40.12407826076 1.5047 1635721458409799680 5967089190656389632 1279497427 2015.5 -0.3248 1.6573 -0.1960 0.282 3.845 -9.735 2.438 0.1296 -0.2875 -0.1442 0.0301 -0.5179 0.4140 -0.8057 -0.1217 0.5763 -0.1022 133 0 132 1 4.8058 219.06 3.587 3.4 31 0 0.0214 "" "" 0.211 15 8 3.4873 0 17 0 150 129.8 1.087 119.415 20.405380585655536 0.009268604702488898 16 113.8 10.13 11.239 20.2108 0.0966 17 312.4 11.51 27.145 18.5251 0.0400 3.284 0 1.6857658795944275 -0.19452703592521203 1.8802 "" "" 0 "" "" "" NOT_AVAILABLE 345.38367930648 1.50820441555 257.87236313991 -17.32283561081 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79394008700 59.6263 -40.12403634450 37.8186 0.10459067317083232 0.09706531592211365
0.122174 -0.086128 0.086651 315.2 "Gaia DR2 5967089220725064448" 254.79990721686 0.3420 -40.10328952049 0.2771 1635721458409799680 5967089220725064448 1270042341 2015.5 0.5557 0.4014 1.3847 -0.458 0.852 -1.015 0.580 0.2329 0.0272 0.0118 -0.0261 -0.3766 -0.2786 -0.6833 0.0774 0.5371 0.5478 188 0 188 0 3.7667 264.08 1.099 3 31 0 0.1970 1.2207 0.0703 0.154 21 11 0.828 0 23 0 206 506.5 5.194 97.527 18.926929918982253 0.011277175232656856 21 254.7 8.71 29.245 19.3362 0.0371 21 949.2 23.75 39.957 17.3185 0.0272 2.377 0 2.017713818028117 0.409312460670602 1.6084 "" "" 0 "" "" "" NOT_AVAILABLE 345.40284089532 1.51748209404 257.87473404205 -17.30167284916 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79990979700 13.2055 -40.10328515000 8.9994 0.0460673774530467 0.03882549708198466
0.121441 -0.084449 0.087272 315.9 "Gaia DR2 5967089220725066112" 254.80210346704 0.9105 -40.10267085536 0.7227 1635721458409799680 5967089220725066112 948807649 2015.5 -0.2586 1.0165 -0.2544 -3.605 2.641 -2.679 1.634 0.3424 0.2394 -0.0294 -0.0565 -0.1843 -0.5321 -0.7047 0.0855 0.4340 0.7520 167 0 166 1 4.4482 253.83 2.892 4.6 31 0 0.0379 1.3731 0.1567 0.212 19 9 2.6283 0 21 0 182 184.6 1.128 163.629 20.022644297060147 0.00687490921887767 19 178.8 10.05 17.787 19.7204 0.0610 20 481.8 6.732 71.569 18.0547 0.0152 3.578 0 1.6657100252895205 -0.3022237901890108 1.9679 "" "" 0 "" "" "" NOT_AVAILABLE 345.40436676376 1.51654501450 257.87641223142 -17.30087439503 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80212375900 40.9401 -40.10265931960 25.3436 0.0629430684857614 0.061443803994329096
0.138944 -0.088985 0.106710 320.2 "Gaia DR2 5967089293735635328" 254.79620576445 2.5742 -40.08322753772 1.6556 1635721458409799680 5967089293735635328 456526701 2015.5 "" "" "" "" "" "" "" 0.7730 "" "" "" "" "" "" "" "" "" 141 0 140 1 1.7230 164.58 1.316 0.56 3 0 0.0313 "" "" 0.154 16 8 7.9083 0 18 0 157 134.8 1.056 127.673 20.363853169865095 0.008692957597078282 13 63.74 7.216 8.833 20.8404 0.1229 13 263.2 12.07 21.807 18.7113 0.0498 2.424 0 2.1291531394136065 0.4765677932953061 1.6525 "" "" 0 "" "" "" NOT_AVAILABLE 345.41685555123 1.53211867863 257.86949077346 -17.28204026944 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79620576400 2.5742 -40.08322753770 1.6556 0.13264235083831324 0.12323513937923564
0.108337 -0.083040 0.069579 310.0 "Gaia DR2 5967089186365329280" 254.80391636522 1.5802 -40.12036582688 1.0924 1635721458409799680 5967089186365329280 955720778 2015.5 "" "" "" "" "" "" "" 0.2971 "" "" "" "" "" "" "" "" "" 141 0 141 0 7.8592 310.00 4.939 9.9 3 0 0.0201 "" "" 0.239 16 9 3.6845 0 18 0 157 151.6 1.167 129.853 20.236723643834473 0.008552849155177296 15 135.9 14.23 9.545 20.0186 0.1138 16 541.5 8.91 60.776 17.9279 0.0179 4.468 0 2.0906671826191214 -0.2181325433225041 2.3088 "" "" 0 "" "" "" NOT_AVAILABLE 345.39131749538 1.50450884844 257.87988011028 -17.31831207917 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80391636500 1.5802 -40.12036582690 1.0924 0.1151702254229609 0.1140814615468859
0.117761 -0.080432 0.086013 316.9 "Gaia DR2 5967089220725069696" 254.80735264905 0.3600 -40.10393431645 0.2869 1635721458409799680 5967089220725069696 576685931 2015.5 1.5101 0.4311 3.5033 0.024 0.809 -4.681 0.531 0.2767 0.0732 -0.1190 -0.1763 -0.2217 -0.3713 -0.6744 -0.0621 0.4310 0.4624 188 0 187 1 3.9676 267.81 1.273 3.9 31 0 0.1729 1.4988 0.0728 0.148 21 11 0.77225 0 23 0 204 473.9 1.335 354.851 18.999297773612895 0.0035497956824115315 18 321.9 12.08 26.641 19.0820 0.0408 18 770.7 7.474 103.126 17.5447 0.0105 2.306 0 1.537352032849082 0.08269862711792086 1.4546 "" "" 0 "" "" "" NOT_AVAILABLE 345.40585838212 1.51260885870 257.88073688167 -17.30169185230 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80735251100 12.5392 -40.10391416250 8.2415 0.042158343745570356 0.04093256810838399
0.118909 -0.079945 0.088024 317.8 "Gaia DR2 5967089220725069952" 254.80799334100 4.5056 -40.10192454823 2.7899 1635721458409799680 5967089220725069952 731011796 2015.5 "" "" "" "" "" "" "" 0.7403 "" "" "" "" "" "" "" "" "" 115 0 115 0 8.3110 283.80 5.677 7.5 3 0 0.0146 "" "" 0.242 13 7 14.09 0 14 0 121 126.1 1.106 114.068 20.436267938610282 0.009686760165364955 14 180.5 14.21 12.700 19.7103 0.0855 13 446.5 13.98 31.946 18.1374 0.0340 4.970 0 1.5729323704319853 -0.7259406186660193 2.2988 "" "" 0 "" "" "" NOT_AVAILABLE 345.40774127910 1.51346705199 257.88101726691 -17.29964059372 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80799334100 4.5056 -40.10192454820 2.7899 0.09203460191859948 0.08605530646403348
0.136106 -0.095213 0.097259 315.6 "Gaia DR2 5967089289439521024" 254.78804906637 0.1205 -40.09266957677 0.1022 1635721458409799680 5967089289439521024 330230487 2015.5 1.8219 0.1454 12.5320 -6.654 0.291 -15.780 0.206 0.1866 0.0253 -0.0673 -0.0519 -0.4086 -0.2679 -0.7221 0.0159 0.5203 0.4810 179 0 179 0 1.5209 203.20 0.100 0.16 31 0 1.6779 1.3452 0.0273 0.133 20 11 0.28507 0 22 0 196 1960 2.325 842.805 17.457926045493593 0.00221349253687455 21 571.4 14.97 38.174 18.4590 0.0284 22 2358 13.76 171.389 16.3305 0.0063 1.495 1 2.128600928589602 1.0011233179996246 1.1274 "" "" 0 "" "" "" NOT_AVAILABLE 345.40557273775 1.53117900395 257.86407501337 -17.29210771450 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.78808651800 4.5153 -40.09260163380 3.1895 0.02923355732788055 0.02856153298259072
0.136107 -0.088730 0.103209 319.3 "Gaia DR2 5967089293737422080" 254.79653399255 0.0390 -40.08672868121 0.0314 1635721458409799680 5967089293737422080 995183257 2015.5 0.9172 0.0438 20.9391 -2.577 0.078 -2.841 0.054 0.1077 -0.1352 -0.3311 -0.1326 -0.2104 -0.0969 -0.7244 -0.1092 0.3263 0.0867 220 0 220 0 -1.3208 188.15 0.000 0 31 0 16.9716 1.5352 0.0077 0.111 25 12 0.079477 0 27 0 236 1.441e+04 5.941 2425.524 15.29174004796503 0.001854827955635006 24 6381 12.51 510.009 15.8392 0.0021 25 1.185e+04 15.6 759.723 14.5775 0.0014 1.265 0 1.2616486021273392 0.5474210588543276 0.7142 "" "" 0 "" "" "" NOT_AVAILABLE 345.41425938096 1.52975525315 257.87015278844 -17.28549302069 100001 4853.52 4676.85 5036.00 1.1520 0.9476 1.3701 0.5710 0.4463 0.7007 200111 1.24 1.16 1.34 0.774 0.691 0.856 254.79654849300 1.2152 -40.08671645020 0.8416 0.0034849073960225977 0.003151603869591085
0.117372 -0.083596 0.082388 314.6 "Gaia DR2 5967089225016140032" 254.80320997434 12.0991 -40.10755573551 7.9085 1635721458409799680 5967089225016140032 1196615046 2015.5 "" "" "" "" "" "" "" 0.9551 "" "" "" "" "" "" "" "" "" 70 0 69 1 4.1761 122.80 5.828 7.1 3 0 0.0124 "" "" 0.348 8 5 36.758 0 10 0 85 112 1.497 74.818 20.565354943324547 0.014623232920857562 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.40105126288 1.51285808366 257.87785217773 -17.30563761919 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80320997400 12.0991 -40.10755573550 7.9085 "" ""
0.110431 -0.083937 0.071761 310.5 "Gaia DR2 5967089186359798528" 254.80274801691 0.0894 -40.11818262574 0.0993 1635721458409799680 5967089186359798528 511136801 2015.5 0.5168 0.1531 3.3755 1.263 0.156 0.212 0.163 0.2365 -0.3052 -0.1581 -0.2774 -0.7229 0.1968 -0.8783 -0.3633 0.7580 -0.2380 202 0 199 3 16.4588 730.71 0.456 18 31 0 3.4279 1.4560 0.0187 0.077 23 11 0.20218 0 25 0 218 1.179e+04 7.821 1507.510 15.50961548726228 0.0019387491730622794 21 4860 20.74 234.392 16.1348 0.0046 21 1.069e+04 19.81 539.649 14.6892 0.0020 1.319 1 1.4455343402180265 0.6251714777444946 0.8203 "" "" 0 "" "" "" NOT_AVAILABLE 345.39248046273 1.50656141887 257.87870007205 -17.31623952193 100002 4438.94 4387.83 5145.67 "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80274090700 2.4242 -40.11818354020 2.5358 0.005574475825021442 0.005213023665317785
0.135789 -0.094804 0.097216 315.7 "Gaia DR2 5967089293734160768" 254.78858335088 1.4403 -40.09271366860 1.3963 1635721458409799680 5967089293734160768 967036934 2015.5 "" "" "" "" "" "" "" -0.2144 "" "" "" "" "" "" "" "" "" 80 0 78 2 3.8328 128.82 4.110 2.7 3 0 0.0191 "" "" -0.005 9 7 3.8167 0 16 0 102 136.6 1.485 91.994 20.34969376680983 0.01193803045801179 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.40579108712 1.53083063414 257.86450557396 -17.29210686319 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.78858335100 1.4403 -40.09271366860 1.3963 "" ""
0.119024 -0.095941 0.070443 306.3 "Gaia DR2 5967089190654915328" 254.78704829761 0.8880 -40.11948506008 0.7428 1635721458409799680 5967089190654915328 819165645 2015.5 1.4119 0.9882 1.4288 -2.466 2.385 0.502 1.615 0.4204 0.2854 -0.2606 -0.1511 -0.2730 -0.5281 -0.7799 0.0690 0.4943 0.7159 158 0 157 1 2.2442 193.80 0.000 0 31 0 0.0539 1.2257 0.1848 0.216 18 9 2.4341 0 20 0 175 164.1 1.145 143.309 20.150694736698185 0.00778702887541081 19 128.2 9.996 12.824 20.0818 0.0847 18 331.2 7.428 44.585 18.4618 0.0244 2.800 0 1.6199921246594684 -0.06893012621841166 1.6889 "" "" 0 "" "" "" NOT_AVAILABLE 345.38402617369 1.51518745447 257.86634868752 -17.31884614917 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.78706218200 36.9759 -40.11948722070 25.0387 0.08812694420781139 0.08503157788975638
0.122267 -0.082184 0.090526 317.8 "Gaia DR2 5967089225016145152" 254.80506912745 6.8622 -40.09941936075 4.2772 1635721458409799680 5967089225016145152 122812208 2015.5 "" "" "" "" "" "" "" 0.9496 "" "" "" "" "" "" "" "" "" 106 0 106 0 3.1389 151.63 1.421 0.46 3 0 0.0243 "" "" 0.334 12 6 17.424 0 14 0 122 108.5 1.291 84.006 20.59992574838208 0.013048700083660712 14 112.4 12.23 9.189 20.2248 0.1182 14 268.3 10.85 24.732 18.6904 0.0439 3.509 0 1.534385269562442 -0.37515172707976063 1.9095 "" "" 0 "" "" "" NOT_AVAILABLE 345.40832613106 1.51677421060 257.87840204263 -17.29739461227 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80506912700 6.8622 -40.09941936080 4.2772 0.12607239668929238 0.11888504431208058
0.126664 -0.089810 0.089320 314.8 "Gaia DR2 5967089289439838336" 254.79509801769 0.3143 -40.10061601922 0.2619 1635721458409799680 5967089289439838336 978470828 2015.5 0.3764 0.3858 0.9755 -4.377 0.603 -3.318 0.422 0.3350 0.0895 -0.4228 -0.3367 -0.2105 -0.3452 -0.7546 -0.3265 0.3804 0.2364 200 0 198 2 6.8924 361.54 1.299 8 31 0 0.2535 1.1924 0.0613 0.098 23 11 0.58739 0 25 0 213 730 1.869 390.583 18.530167199582337 0.003311709482205934 20 148.5 15.71 9.456 19.9220 0.1148 20 1642 17.26 95.173 16.7233 0.0114 2.453 0 3.198742059427925 1.391843595356839 1.8068 "" "" 0 "" "" "" NOT_AVAILABLE 345.40266535732 1.52202616436 257.87059831309 -17.29941724157 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79512265700 9.3527 -40.10060173390 6.5447 0.11541386454380134 0.11488069297393937
0.130765 -0.101705 0.082193 308.9 "Gaia DR2 5967089259377677440" 254.77953370493 0.0280 -40.10772633151 0.0261 1635721458409799680 5967089259377677440 1647260703 2015.5 1.8603 0.0318 58.4334 13.303 0.055 -4.116 0.045 -0.2069 -0.1242 -0.4959 0.1759 -0.3474 0.2938 -0.8320 -0.1693 0.4212 -0.3091 233 0 231 2 -7.0103 106.92 0.000 0 31 0 59.2464 1.5416 0.0055 0.030 26 12 0.067146 0 28 0 249 4.708e+04 10.08 4671.841 14.006193563110694 0.001814942286305549 26 2.19e+04 27.28 802.686 14.5003 0.0014 27 3.673e+04 44.67 822.279 13.3494 0.0013 1.245 1 1.1509620515587766 0.4941457279165924 0.6568 "" "" 0 "" "" "" NOT_AVAILABLE 345.38970874236 1.52697838278 257.85901816994 -17.30778642742 100002 4924.10 4810.29 5057.38 0.6440 0.5830 0.7700 0.3170 0.2569 0.3811 200111 1.07 1.01 1.12 0.604 0.579 0.628 254.77945881400 0.8572 -40.10770861000 0.6911 0.0030237414584352597 0.002661503332305478
0.115203 -0.083590 0.079276 313.5 "Gaia DR2 5967089220720360832" 254.80321391508 0.1735 -40.11066831341 0.1566 1635721458409799680 5967089220720360832 92967721 2015.5 0.3779 0.2393 1.5789 -0.244 0.395 -0.676 0.306 0.1454 -0.0411 -0.0974 -0.0852 -0.4132 -0.2367 -0.7229 -0.1141 0.5477 0.3869 184 0 184 0 8.3623 387.30 0.832 8.3 31 0 0.6744 1.3016 0.0408 0.072 21 11 0.38372 0 23 0 202 1504 50.69 29.668 17.74535258404255 0.03663973660250272 20 391.3 25.87 15.126 18.8701 0.0718 20 2723 239.8 11.356 16.1744 0.0956 2.071 0 2.6956970993807694 1.1247450564340689 1.5709 "" "" 0 "" "" "" NOT_AVAILABLE 345.39860679977 1.51093015468 257.87821138081 -17.30873124856 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80321529100 6.1239 -40.11066540260 4.7391 0.119577060809701 0.08060465593643153
0.127411 -0.098922 0.080298 309.1 "Gaia DR2 5967089259374406016" 254.78316773582 0.3118 -40.10962511993 0.2682 1635721458409799680 5967089259374406016 1362868663 2015.5 1.3993 0.3960 3.5335 -0.941 0.647 -3.595 0.475 0.2302 0.1234 -0.3127 -0.1481 -0.3559 -0.2391 -0.7762 -0.1484 0.5079 0.2815 189 0 188 1 0.6376 194.77 0.000 0 31 0 0.2597 1.3438 0.0680 0.102 22 11 0.61416 0 24 0 204 479.7 1.436 333.918 18.98604357651571 0.0037165074916397584 20 264.3 8.816 29.980 19.2961 0.0362 21 696.7 9.043 77.037 17.6544 0.0141 2.003 0 1.6417526649537528 0.3100724467710556 1.3316 "" "" 0 "" "" "" NOT_AVAILABLE 345.38993727281 1.52362007418 257.86212945170 -17.30936984189 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.78317303500 10.0381 -40.10960964360 7.3599 0.038933430288193224 0.036433229626364194
0.137821 -0.068506 0.119589 330.2 "Gaia DR2 5967089426878794752" 254.82298863420 0.4967 -40.07037180634 0.3805 1635721458409799680 5967089426878794752 623347508 2015.5 -0.0049 0.4592 -0.0106 -6.452 0.903 -8.102 0.582 0.5922 0.2252 -0.5932 -0.5823 0.0833 -0.6049 -0.7746 -0.3790 0.0721 0.4905 195 0 195 0 7.8297 386.08 1.615 7.4 31 0 0.1487 1.0910 0.0826 0.125 22 11 0.96639 0 24 0 210 498.8 1.778 280.535 18.943518618279313 0.004268263311821028 14 98.67 28.31 3.486 20.3659 0.3115 22 1143 18.15 62.984 17.1166 0.0172 2.490 0 3.249342692726149 1.4224185813632921 1.8269 "" "" 0 "" "" "" NOT_AVAILABLE 345.43964163762 1.52396833721 257.88935488321 -17.26702441476 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.82302493600 14.0054 -40.07033692100 9.0323 0.3119456312406391 0.31149245160598754
0.145454 -0.077753 0.122928 327.7 "Gaia DR2 5967089426878488832" 254.81091042377 0.2932 -40.06702298780 0.2361 1635721458409799680 5967089426878488832 1449204954 2015.5 0.8281 0.3335 2.4832 2.042 0.571 -5.744 0.380 0.3880 0.0943 -0.4134 -0.3798 -0.1059 -0.4222 -0.7358 -0.2957 0.2966 0.3289 213 0 209 4 2.8200 265.63 0.884 3 31 0 0.2818 1.3097 0.0547 0.114 24 11 0.5627 0 26 0 224 628.2 1.412 444.743 18.693207050486677 0.003033067479011362 23 187.3 9.209 20.338 19.6700 0.0534 25 688 12.08 56.950 17.6680 0.0191 1.393 0 2.002095041079336 0.9768484883848743 1.0252 "" "" 0 "" "" "" NOT_AVAILABLE 345.43655507311 1.53330267967 257.87935077475 -17.26470396577 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.81089893700 8.8592 -40.06699825620 5.8890 0.05673576460570274 0.053488669923301806
0.119058 -0.070663 0.095821 323.6 "Gaia DR2 5967089323799577344" 254.82013800457 0.1841 -40.09413788313 0.1476 1635721458409799680 5967089323799577344 1328896388 2015.5 0.1144 0.2044 0.5598 -1.120 0.437 -6.299 0.285 0.0654 -0.1550 -0.1379 -0.0136 -0.2040 -0.0763 -0.6428 0.0351 0.3751 0.3128 178 0 178 0 14.8347 620.09 1.010 19 31 0 0.6445 1.1093 0.0392 0.070 20 11 0.40063 0 22 0 196 2335 3.842 607.861 17.267543278988093 0.00253580541317937 20 68.72 10.32 6.658 20.7587 0.1631 21 4982 35.8 139.166 15.5183 0.0078 2.163 1 5.240420141537827 3.4911804066103613 1.7492 "" "" 0 "" "" "" NOT_AVAILABLE 345.41961002897 1.51098374794 257.88979904482 -17.29088659455 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.82014430800 6.7819 -40.09411076290 4.4134 0.16328991768366308 0.16311207787977847
0.125540 -0.067102 0.106103 327.7 "Gaia DR2 5967089358164822656" 254.82480677909 7.7113 -40.08385957826 4.5967 1635721458409799680 5967089358164822656 406467371 2015.5 "" "" "" "" "" "" "" 0.7642 "" "" "" "" "" "" "" "" "" 76 0 76 0 3.6884 123.68 6.199 2.8 3 0 0.0076 "" "" 0.201 9 6 21.779 0 11 0 95 97.16 1.503 64.645 20.719714785276228 0.01689119385348761 4 47.56 18.52 2.567 21.1583 0.4229 11 221.8 11.71 18.937 18.8969 0.0573 2.773 0 2.261491781257888 0.4386262890082584 1.8228 "" "" 0 "" "" "" NOT_AVAILABLE 345.42989950634 1.51453366513 257.89234343955 -17.28028003511 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.82480677900 7.7113 -40.08385957830 4.5967 0.4267731761651602 0.42323740867190357
0.127406 -0.071175 0.105671 326.0 "Gaia DR2 5967089358164819584" 254.81948184969 0.5838 -40.08428674055 0.4576 1635721458409799680 5967089358164819584 951439267 2015.5 0.7071 0.7031 1.0056 -5.395 1.674 -3.074 1.077 0.2079 0.2169 0.1377 0.0872 -0.3199 -0.4521 -0.6784 0.1754 0.5435 0.7194 179 0 178 1 2.8558 230.94 1.465 2.1 31 0 0.0782 1.1305 0.1111 0.158 20 10 1.6712 0 22 0 196 251.6 1.27 198.177 19.686407689500538 0.005766637257474185 17 39.55 4.97 7.957 21.3586 0.1365 18 398.5 11.26 35.384 18.2608 0.0307 1.741 0 3.09784139015429 1.6722084264701067 1.4256 "" "" 0 "" "" "" NOT_AVAILABLE 345.42704316014 1.51747097718 257.88815098419 -17.28114900190 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.81951220800 25.9494 -40.08427350560 16.6946 0.13987566630662757 0.1365769658007855
0.121981 -0.078728 0.093174 319.8 "Gaia DR2 5967089323798765440" 254.80959205211 0.1044 -40.09677551181 0.0833 1635721458409799680 5967089323798765440 1391809353 2015.5 1.0286 0.1197 8.5927 -2.181 0.255 -8.494 0.169 0.1848 -0.0540 -0.0154 -0.0511 -0.2803 -0.2269 -0.6300 0.0490 0.4609 0.4778 187 0 186 1 -0.3377 174.00 0.000 0 31 0 1.9480 1.4016 0.0225 0.099 21 11 0.24585 0 23 0 196 2196 2.508 875.587 17.33451689643451 0.0021857845929591814 21 718.3 9.617 74.694 18.2106 0.0145 22 2352 8.893 264.448 16.3335 0.0041 1.398 1 1.877159867923588 0.8760881961154858 1.0010 "" "" 0 "" "" "" NOT_AVAILABLE 345.41254511330 1.51569131801 257.88170168448 -17.29438882800 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80960432700 3.9473 -40.09673894200 2.6160 0.015287558266008382 0.014765527610007321
0.121701 -0.060714 0.105475 330.1 "Gaia DR2 5967089358164828928" 254.83315541479 16.5560 -40.08449316262 7.8949 1635721458409799680 5967089358164828928 674865760 2015.5 "" "" "" "" "" "" "" 0.9042 "" "" "" "" "" "" "" "" "" 75 0 75 0 5.2198 150.59 7.478 4.3 3 0 0.0078 "" "" 0.255 9 5 426.06 0 11 0 94 91.07 1.168 77.965 20.789997409129395 0.014042385291014921 5 84.84 13.84 6.129 20.5299 0.1771 11 201.2 20.12 9.998 19.0029 0.1086 3.141 0 1.52704264355841 -0.2601246900625007 1.7871 "" "" 0 "" "" "" NOT_AVAILABLE 345.43335284598 1.50912212384 257.89906538196 -17.28021347835 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.83315541500 16.5560 -40.08449316260 7.8949 0.2077894012752539 0.17769944897741258
0.140805 -0.076485 0.118221 327.1 "Gaia DR2 5967089426878485888" 254.81256115831 0.2136 -40.07173100706 0.1710 1635721458409799680 5967089426878485888 1219887839 2015.5 0.7168 0.2553 2.8076 0.326 0.415 -5.871 0.274 0.3789 0.0360 -0.3791 -0.3904 -0.0702 -0.4335 -0.7275 -0.3325 0.3076 0.3167 208 0 207 1 0.9088 220.12 0.000 1.4e-15 31 0 0.5417 1.3730 0.0401 0.104 24 11 0.40797 0 26 0 224 827.7 1.67 495.567 18.393730726388384 0.002835506794192611 23 246.9 7.479 33.018 19.3700 0.0329 24 869.3 12.89 67.450 17.4140 0.0161 1.349 0 1.9560270802715145 0.9762346647954097 0.9797 "" "" 0 "" "" "" NOT_AVAILABLE 345.43363611204 1.52939793924 257.88120378925 -17.26924600342 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.81255932600 6.4427 -40.07170572710 4.2437 0.03668771562080922 0.0330346568657196
0.138923 -0.072809 0.118314 328.4 "Gaia DR2 5967089431176376448" 254.81736393798 0.3519 -40.07164196225 0.2809 1635721458409799680 5967089431176376448 669057024 2015.5 -0.2499 0.4051 -0.6168 -0.704 0.680 -3.390 0.452 0.3810 0.0453 -0.3945 -0.3939 -0.0872 -0.4197 -0.7205 -0.3088 0.2880 0.3095 213 0 212 1 8.1121 418.75 1.502 8.9 31 0 0.1885 1.1743 0.0640 0.113 24 11 0.66606 0 26 0 227 605.2 1.637 369.770 18.733580961022575 0.0034440581362143088 16 54.31 9.801 5.542 21.0141 0.1959 23 1251 15.84 78.988 17.0188 0.0137 2.157 0 3.9952570702601164 2.280519606747262 1.7147 "" "" 0 "" "" "" NOT_AVAILABLE 345.43598015442 1.52656510251 257.88501941001 -17.26875647697 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.81736789700 10.5419 -40.07162736620 7.0050 0.1964160658115988 0.19595553427891998
0.144593 -0.079071 0.121057 326.8 "Gaia DR2 5967089426884289408" 254.80918526062 1.0840 -40.06889238118 0.9618 1635721458409799680 5967089426884289408 368341337 2015.5 0.0649 1.2952 0.0501 0.942 3.113 -4.508 2.023 0.3296 0.3522 -0.2920 -0.1082 -0.2139 -0.6123 -0.8324 0.0527 0.4793 0.7255 136 0 133 3 1.0122 144.16 0.983 0.35 31 0 0.0463 "" "" 0.164 16 9 3.1631 0 19 0 154 163.7 1.245 131.511 20.153543608605023 0.008450072871974041 13 47.37 7.51 6.308 21.1627 0.1721 16 273.6 11.83 23.129 18.6693 0.0469 1.961 0 2.4934188570783924 1.0091437705106188 1.4842 "" "" 0 "" "" "" NOT_AVAILABLE 345.43426875790 1.53318369084 257.87819015973 -17.26670628659 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80917995900 48.2602 -40.06887297110 31.3781 0.17843104373391516 0.17234278268933334
0.141566 -0.080490 0.116458 325.3 "Gaia DR2 5967089392524550272" 254.80732438342 4.3503 -40.07349012058 2.7973 1635721458409799680 5967089392524550272 1411971286 2015.5 "" "" "" "" "" "" "" 0.6904 "" "" "" "" "" "" "" "" "" 97 0 95 2 2.1221 120.77 3.575 1.4 3 0 0.0129 "" "" 0.100 11 8 13.075 0 13 0 116 97.17 1.194 81.402 20.719569513634827 0.01345880568469331 8 44.93 9.458 4.750 21.2201 0.2286 12 209 12.81 16.314 18.9617 0.0666 2.613 0 2.2584171139227287 0.5005377371563142 1.7578 "" "" 0 "" "" "" NOT_AVAILABLE 345.42977373673 1.53145849688 257.87723339258 -17.27143199588 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80732438300 4.3503 -40.07349012060 2.7973 0.2380598656683861 0.22895626827659132
