_r_1 _x_1 _y_1 _p_1 DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON_1 GLAT_1 ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000_1 e_RAJ2000 DEJ2000_1 e_DEJ2000 e_BP-RP e_BP-G d_arcsec _r_2 _x_2 _y_2 _p_2 RAJ2000_2 DEJ2000_2 errMaj errMin errPA _2MASS Jmag Jcmsig e_Jmag Jsnr Hmag Hcmsig e_Hmag Hsnr Kmag Kcmsig e_Kmag Ksnr Qflg Rflg Bflg Cflg Ndet prox pxPA pxCntr Xflg Aflg Cntr Hemis Date Scan GLON_2 GLAT_2 Xscan JD Jpsfchi Hpsfchi Kpsfchi Jstdap e_Jstdap Hstdap e_Hstdap Kstdap e_Kstdap edgeNS edgeEW edge dup use opt Dopt PAopt Bmag Rmag Nopt extKey scanKey coaddKey coadd Opt
0.035843 0.004645 0.035541 7.4 "Gaia DR2 3026550929654097408" 112.51690511056 0.0902 -18.50646482349 0.1003 1635721458409799680 3026550929654097408 1644841871 2015.5 -0.1191 0.1403 -0.8489 -0.384 0.190 1.198 0.201 -0.3107 0.0785 -0.0854 0.0098 -0.0405 0.0160 -0.0793 0.3196 -0.2504 -0.3286 331 0 329 2 11.0158 691.99 0.793 12.0 31 0 0.755 1.4908 0.0260 -0.048 37 14 0.20432 0 39 0 339 1770.0 2.24 790.265 17.568528161880185 0.0022644032737200595 34 662.1 7.727 85.682 18.2991 0.0127 32 1725 7.982 216.128 16.6698 0.0050 1.349 0 1.6293059777085297 0.7305792228730184 0.8987 "" "" 0 "" "" "" NOT_AVAILABLE 233.72739208741 -0.18069087394 118.19383333092 -39.76727518955 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.516906855 2.9419 -18.5064699814 3.1113 0.01383391323198503 0.012948344751728178 0.1465 0.035794 0.004578 0.0355 7.3 112.516948 -18.506466 0.07 0.07 17 07300406-1830232 15.476 0.059 0.06 18.3 14.962 0.088 0.088 12.1 14.816 0.13 0.13 8.1 AAB 222 111 000 260506 11.4 287 401907696 0 0 32767 s 1999-04-22 29 233.727 -0.181 -201.6 2451290.5305 0.88 0.85 1.35 15.65 0.151 15.79 0.326 15.151 0.589 2356 51 ne 1 1 U 0.1 319 18.4 17.2 1 "" 24255 557863 245 Opt
0.047414 -0.008668 0.046615 349.5 "Gaia DR2 3026550998373577856" 112.50286595324 0.0847 -18.49539101986 0.1041 1635721458409799680 3026550998373577856 1082429153 2015.5 0.6051 0.1384 4.3721 -3.166 0.181 0.606 0.203 -0.3245 -0.0106 -0.0714 -0.0127 -0.0163 -0.0231 -0.1060 0.3150 -0.1520 -0.3581 294 0 293 1 1.73 330.82 0.238 0.63 31 0 0.9018 1.4471 0.0277 -0.063 33 14 0.20292 0 34 0 299 1222.0 1.461 836.822 17.970544344916743 0.0022188560466684226 32 465 6.23 74.646 18.6827 0.0145 32 1153 5.132 224.640 17.1075 0.0048 1.324 0 1.575229211561453 0.7121999011423163 0.8630 "" "" 0 "" "" "" NOT_AVAILABLE 233.71128850353 -0.18705940105 118.17400290542 -39.75905842744 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.502880325 2.8127 -18.495393629 3.1482 0.01550789282910734 0.014780006121538262 0.1505 0.047396 -0.008735 0.046584 349.4 112.502909 -18.495382 0.11 0.11 17 07300069-1829433 15.825 0.082 0.083 13.3 15.685 0.187 0.188 6.2 15.515 0.237 0.237 4.3 ACD 222 111 000 260604 5.2 267 401907743 0 0 32767 s 1999-04-22 29 233.711 -0.187 -153.7 2451290.5305 1.43 1.08 0.87 15.989 0.341 15.104 0.12 16.102 0.743 2316 99 ne 0 1 U 0.1 324 18.7 17.4 2 "" 24255 557863 245 Opt
0.041481 -0.019185 0.036777 332.5 "Gaia DR2 3026550964013848192" 112.4917749277 0.0393 -18.50522760271 0.0456 1635721458409799680 3026550964013848192 523902124 2015.5 0.1847 0.0593 3.1147 -1.998 0.084 2.814 0.093 -0.2866 -0.0194 -0.1962 0.0178 -0.0070 0.0085 -0.1373 0.2539 -0.1028 -0.3392 302 0 299 3 0.3356 301.54 0.0 0.0 31 0 4.2795 1.4535 0.0119 -0.019 34 14 0.097901 0 35 0 309 4075.0 2.563 1590.176 16.66300102574367 0.001925145608555509 32 1449 5.962 242.957 17.4490 0.0045 32 3906 10.22 382.112 15.7826 0.0028 1.314 0 1.6664315893888748 0.7860277903931028 0.8803 "" "" 0 "" "" "" NOT_AVAILABLE 233.71487401368 -0.20100673291 118.16312462591 -39.77078289 100001 4272.00 4170.85 4397.00 "" "" "" "" "" "" "" "" "" "" "" "" "" 112.491784001 1.3097 -18.5052397199 1.4406 0.0057978040661311354 0.005063290819708843 0.1186 0.041466 -0.019267 0.036718 332.3 112.491803 -18.505247 0.06 0.06 17 07295803-1830188 14.566 0.034 0.036 42.3 14.077 0.044 0.045 27.4 14.004 0.065 0.065 17.2 AAA 222 111 000 665626 23.9 278 401907706 0 0 32767 s 1999-04-22 29 233.715 -0.201 -115.8 2451290.5305 0.99 0.6 0.89 14.572 0.026 14.166 0.053 13.962 0.107 2352 137 ne 0 1 U 0.2 265 18.0 16.5 1 "" 24255 557863 245 Opt
0.045682 -0.025741 0.037738 325.7 "Gaia DR2 3026550964003181824" 112.48486142752 0.7262 -18.50426586778 0.8148 1635721458409799680 3026550964003181824 853235532 2015.5 -0.6934 1.3751 -0.5042 -0.138 1.515 2.914 1.714 -0.2904 0.0660 0.0788 0.0492 -0.1834 0.0102 0.0909 0.3941 -0.5112 -0.2970 240 0 240 0 4.0112 332.29 3.575 3.2 31 0 0.016 1.0933 0.2402 -0.049 29 12 1.745 0 30 0 255 98.87 1.022 96.774 20.7007276590838 0.011363108890717812 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 233.71088544431 -0.20629807426 118.15451594717 -39.77113797341 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.484862056 23.4863 -18.5042784125 26.5815 "" "" 0.1701 0.045672 -0.025853 0.037651 325.5 112.484858 -18.504313 0.12 0.11 69 07295636-1830155 16.288 0.122 0.123 8.7 15.354 0.157 0.158 8.5 14.674 0.127 0.127 9.3 BCB 222 111 000 60616 23.3 315 401907722 0 0 32767 s 1999-04-22 29 233.711 -0.206 -92.1 2451290.5305 1.35 0.93 1.1 15.958 0.218 15.059 0.264 14.256 0.181 2349 160 ne 0 1 0 "" "" "" "" 0 "" 24255 557863 245 Opt
0.044615 -0.0049 0.044345 353.7 "Gaia DR2 3026550994070000640" 112.50683965081 0.2044 -18.49766119335 0.2359 1635721458409799680 3026550994070000640 689951203 2015.5 0.8240 0.3181 2.5905 -1.822 0.440 1.716 0.481 -0.2738 0.0248 0.0133 -0.0329 0.0411 -0.0167 -0.0412 0.2696 -0.1261 -0.3432 295 0 291 4 1.5549 324.1 0.494 0.54 31 0 0.1564 1.2410 0.0660 -0.037 33 14 0.4744 0 35 0 300 343.6 1.075 319.689 19.348267092815586 0.003843757268177689 33 92.09 5.26 17.506 20.4409 0.0620 34 428.1 3.926 109.057 18.1830 0.0100 1.514 0 2.257882640254792 1.0926017679359425 1.1652 "" "" 0 "" "" "" NOT_AVAILABLE 233.71508825976 -0.18484202853 118.17939282081 -39.76053726071 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.506847924 6.8286 -18.4976685805 7.4526 0.06285815764193126 0.06215460251613271 0.2210 0.044611 -0.004954 0.044335 353.6 112.506896 -18.497631 0.25 0.21 82 07300165-1829514 16.497 0.141 0.142 7.1 15.64 0.159 0.16 6.5 15.238 0.194 0.194 5.5 BCC 222 111 c00 60505 5.0 95 401907732 0 0 32767 s 1999-04-22 29 233.715 -0.185 -167.3 2451290.5305 1.19 1.32 0.99 16.068 0.136 15.261 0.345 15.614 0.401 2324 85 ne 0 1 U 0.3 291 20.6 17.9 1 "" 24255 557863 245 Opt
0.03083 -0.000707 0.030822 358.7 "Gaia DR2 3026550925350523392" 112.51126051502 0.1421 -18.51118396826 0.1646 1635721458409799680 3026550925350523392 349757898 2015.5 0.6978 0.2240 3.1157 -0.998 0.300 1.828 0.322 -0.4135 -0.0863 -0.1689 0.1402 0.1279 0.1593 -0.2033 0.4132 -0.3178 -0.4210 310 0 310 0 3.3431 394.45 0.542 1.4 31 0 0.3435 1.2597 0.0430 -0.084 35 14 0.33979 0 36 0 319 624.3 2.536 246.127 18.699916683901343 0.004764399394027234 31 58.25 5.223 11.153 20.9381 0.0973 34 1112 13.9 79.981 17.1468 0.0136 1.874 0 3.791387267791812 2.2382062344741662 1.5531 "" "" 0 "" "" "" NOT_AVAILABLE 233.72896451632 -0.18765136544 118.18822415659 -39.77296145114 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.511265047 4.6506 -18.5111918405 4.9892 0.0983160036928611 0.09747229770438351 0.0180 0.030798 -0.000815 0.030787 358.5 112.511261 -18.511179 0.06 0.06 0 07300270-1830402 13.678 0.023 0.026 95.8 12.333 0.026 0.027 136.7 11.58 0.021 0.023 160.1 AAA 222 111 000 666666 9.8 214 401907655 0 0 32767 s 1999-04-22 29 233.729 -0.188 -182.2 2451290.5305 0.84 0.9 1.03 13.684 0.019 12.307 0.053 11.559 0.027 2373 70 ne 0 1 0 "" "" "" "" 0 "" 24255 557863 245 Opt
0.044406 -0.003496 0.044268 355.5 "Gaia DR2 3026550925349920000" 112.50831960725 0.1142 -18.49773826073 0.134 1635721458409799680 3026550925349920000 876227902 2015.5 0.7273 0.1839 3.9538 -3.566 0.241 0.327 0.257 -0.3169 0.0186 -0.1070 0.0644 -0.0146 0.0562 -0.1805 0.3576 -0.2488 -0.3212 311 0 310 1 6.7243 502.12 0.781 5.4 31 0 0.484 1.4029 0.0360 -0.056 35 14 0.26047 0 36 0 311 970.3 1.556 623.786 18.2211349352075 0.002503904873714751 33 282 6.039 46.691 19.2259 0.0233 34 1084 6.069 178.650 17.1741 0.0061 1.408 0 2.0518047366282524 1.0047963429566238 1.0470 "" "" 0 "" "" "" NOT_AVAILABLE 233.71582921255 -0.18364756773 118.18120224777 -39.76033479229 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.508335796 3.7347 -18.4977396692 3.9828 0.024150507845830088 0.02343012099136099 0.1295 0.044349 -0.003576 0.044205 355.4 112.508349 -18.497761 0.08 0.08 35 07300200-1829519 15.801 0.086 0.086 13.6 15.307 0.143 0.143 8.8 14.87 0.143 0.143 7.7 ABB 222 111 000 160605 5.0 275 401907733 0 0 32767 s 1999-04-22 29 233.716 -0.184 -172.3 2451290.5305 0.85 1.0 1.27 15.631 0.167 15.098 0.184 14.911 0.274 2325 80 ne 0 1 U 0.2 232 19.4 17.6 2 "" 24255 557863 245 Opt
0.053401 -0.008548 0.052713 350.8 "Gaia DR2 3026550994069408384" 112.50299259296 0.1574 -18.48929316649 0.1896 1635721458409799680 3026550994069408384 1203437844 2015.5 -0.1674 0.2684 -0.6239 -2.226 0.338 0.727 0.360 -0.3004 0.0647 -0.0479 0.0190 -0.0401 0.0092 -0.1685 0.3926 -0.1832 -0.3291 300 0 300 0 6.0648 467.29 0.994 4.3 31 0 0.2553 1.3994 0.0506 -0.03 34 14 0.36324 0 35 0 308 608.5 1.636 371.904 18.727837739617677 0.003429645665372986 33 206.4 4.264 48.415 19.5645 0.0224 30 661.8 4.506 146.888 17.7101 0.0074 1.427 0 1.8544703055337592 0.836682835725771 1.0177 "" "" 0 "" "" "" NOT_AVAILABLE 233.70599573438 -0.1840287034 118.17258526544 -39.75305755438 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.5030027 5.2445 -18.4892962979 5.5812 0.023729745393433765 0.022729229794332978 0.6787 0.053562 -0.008731 0.052846 350.6 112.502914 -18.48912 0.25 0.19 82 07300069-1829208 16.396 0.134 0.134 7.8 15.82 "" "" "" 15.119 0.19 0.19 6.2 BUC 202 101 000 60003 8.5 6 401907786 0 0 32767 s 1999-04-22 29 233.706 -0.184 -153.7 2451290.5305 1.07 "" 1.2 16.36 0.24 "" "" 15.113 0.093 2294 99 ne 0 1 U 1.0 316 19.7 17.8 1 "" 24255 557863 245 Opt
0.063693 0.018609 0.060914 17.0 "Gaia DR2 3026551067093040640" 112.53162670421 0.0575 -18.48109140466 0.0684 1635721458409799680 3026551067093040640 594657009 2015.5 0.2516 0.0931 2.7027 -1.266 0.123 2.380 0.148 -0.3244 0.0352 -0.0596 -0.0147 -0.0734 -0.0231 0.0171 0.2595 -0.2398 -0.3450 310 0 309 1 4.5231 428.88 0.331 3.0 31 0 1.8754 1.2889 0.0172 -0.057 35 14 0.14623 0 36 0 316 2566.0 2.627 977.059 17.165046828508046 0.002115365859580996 32 409.1 8.349 48.999 18.8218 0.0222 30 3611 9.423 383.148 15.8680 0.0028 1.566 0 2.9538482747317705 1.6567529723172711 1.2970 "" "" 0 "" "" "" NOT_AVAILABLE 233.71182949907 -0.1562667586 118.20509148073 -39.73963798245 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.531632451 1.9045 -18.4811016519 2.288 0.0224629760122333 0.02230292037057266 0.0313 0.063615 0.018502 0.060865 16.9 112.531628 -18.4811 0.06 0.06 90 07300759-1828519 13.441 0.026 0.028 119.1 12.589 0.024 0.026 115.7 12.049 0.019 0.021 107.6 AAA 222 111 000 666666 15.2 245 975501235 0 0 32767 s 2000-03-29 15 233.712 -0.156 188.2 2451633.4988 0.83 0.86 0.99 13.431 0.029 12.554 0.039 12.076 0.024 2273 64 nw 0 1 U 0.4 284 19.2 17.1 1 "" 52045 1197015 33 Opt
0.073514 0.013383 0.072286 10.5 "Gaia DR2 3026551135812516096" 112.52611588836 0.0208 -18.46971993197 0.0247 1635721458409799680 3026551135812516096 1469334205 2015.5 0.1720 0.0334 5.1533 -0.769 0.044 1.010 0.050 -0.3455 0.0848 -0.1073 -0.0552 -0.0668 -0.0618 -0.0513 0.2953 -0.1759 -0.3732 319 0 319 0 9.0924 600.39 0.191 7.9 31 0 15.9468 1.3554 0.0059 -0.046 36 14 0.058067 0 37 0 328 33320.0 12.72 2619.54 14.381702690359477 0.0018471030129055194 30 7938 67.06 118.371 15.6021 0.0092 35 4.283e+04 221.3 193.574 13.1826 0.0056 1.524 0 2.419594481837013 1.2204469556817674 1.1991 "" "" 0 "" "" "" NOT_AVAILABLE 233.69934461673 -0.15539580467 118.19549896251 -39.72952794686 100001 3434.00 3418.00 4177.04 1.9900 1.6090 2.2881 0.9810 0.7963 1.1361 "" "" "" "" "" "" "" 112.526119377 0.6843 -18.4697242826 0.772 0.011007437612504826 0.009460657194728028 0.0483 0.073452 0.013287 0.07224 10.4 112.526129 -18.469725 0.06 0.06 90 07300627-1828110 11.407 0.029 0.031 775.6 10.468 0.026 0.027 816.0 10.155 0.021 0.023 615.8 AAA 222 111 000 665655 11.9 260 975501187 0 0 32767 s 2000-03-29 15 233.699 -0.155 206.9 2451633.4988 1.77 1.31 0.99 11.334 0.021 10.414 0.042 10.161 0.018 2232 45 nw 1 1 U 0.7 252 16.2 13.7 1 "" 52045 1197015 33 Opt
0.064124 0.003777 0.064013 3.4 "Gaia DR2 3026551131508374912" 112.51598867963 0.0967 -18.47799326278 0.1134 1635721458409799680 3026551131508374912 1177800316 2015.5 0.2404 0.1536 1.5653 -1.752 0.205 2.067 0.220 -0.3348 -0.0280 -0.0954 0.0508 0.0317 0.0500 -0.1633 0.3503 -0.2238 -0.3551 315 0 315 0 0.176 313.73 0.0 0.0 31 0 0.6715 1.3809 0.0315 -0.05 36 14 0.22493 0 37 1 324 938.3 1.579 594.385 18.25751097603002 0.002564536882565661 35 266.9 5.535 48.213 19.2857 0.0225 35 1026 7.555 135.750 17.2345 0.0080 1.377 0 2.051195635386275 1.0281396547649848 1.0230 "" "" 0 "" "" "" NOT_AVAILABLE 233.70199457411 -0.1677929124 118.18538755666 -39.73954029785 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.515996632 3.1804 -18.4780021618 3.4104 0.0240134065198413 0.02270780502813441 0.0191 0.064082 0.003672 0.063977 3.3 112.515992 -18.477989 0.07 0.07 17 07300383-1828407 15.74 0.077 0.078 14.3 15.222 0.101 0.101 9.6 14.878 0.146 0.146 7.7 ABB 222 111 000 160605 24.4 282 401907833 0 0 32767 s 1999-04-22 29 233.702 -0.168 -198.4 2451290.5305 0.9 0.95 1.18 15.756 0.172 15.763 0.335 14.94 0.332 2254 54 ne 1 1 U 0.3 327 19.5 17.5 1 "" 24255 557863 245 Opt
0.056196 -0.007224 0.05573 352.6 "Gaia DR2 3026551101452789120" 112.50438959891 0.0312 -18.48627631309 0.0369 1635721458409799680 3026551101452789120 288191686 2015.5 0.5086 0.0525 9.6960 0.557 0.066 -9.090 0.070 -0.2971 0.1244 -0.0820 0.0026 -0.1230 -0.0252 -0.1553 0.3742 -0.2002 -0.3047 313 0 312 1 2.1618 363.0 0.088 0.54 31 0 6.6529 1.4510 0.0097 0.005 35 14 0.076004 0 36 0 320 6486.0 4.482 1447.176 16.15850782668874 0.0019500925250408542 32 2425 10.4 233.102 16.8894 0.0047 33 6386 18.76 340.441 15.2489 0.0032 1.359 0 1.6405459033353331 0.7309337839423407 0.9096 "" "" 0 "" "" "" NOT_AVAILABLE 233.70398429604 -0.18141892499 118.17349738353 -39.7498380791 100001 4387.00 4157.25 4772.25 "" "" "" "" "" "" 200111 2.00 1.69 2.23 1.334 1.034 1.634 112.50438707 1.0245 -18.4862371774 1.0801 0.006118538656889019 0.005240055496503224 0.2381 0.056229 -0.007309 0.055752 352.5 112.504413 -18.486214 0.06 0.06 17 07300105-1829103 14.151 0.034 0.036 62.0 13.641 0.043 0.044 41.0 13.519 0.044 0.045 26.8 AAA 222 111 000 665566 4.7 244 401907786 0 0 32767 s 1999-04-22 29 233.704 -0.181 -158.8 2451290.5305 1.7 0.93 0.89 14.072 0.024 13.583 0.081 13.522 0.084 2283 94 ne 0 1 U 0.9 62 16.8 15.5 2 "" 24255 557863 245 Opt
0.049776 0.005561 0.049464 6.4 "Gaia DR2 3026551032733308800" 112.51787044153 0.0139 -18.49254182028 0.0157 1635721458409799680 3026551032733308800 1091233588 2015.5 0.3919 0.0220 17.7841 -2.935 0.029 3.524 0.031 -0.3223 0.1032 -0.1582 0.0045 -0.0484 0.0159 -0.1286 0.3175 -0.2547 -0.3176 328 0 327 1 -3.2618 245.56 0.0 0.0 31 0 49.6961 1.5918 0.0039 -0.041 37 14 0.040555 0 38 0 336 39990.0 7.898 5063.654 14.183521489666198 0.0018127262679012218 37 2.099e+04 28.22 743.910 14.5462 0.0015 35 2.796e+04 23.77 1176.245 13.6454 0.0009 1.224 0 0.9008119692079681 0.3626922458993427 0.5380 "" "" 0 "" "" "" NOT_AVAILABLE 233.71561551959 -0.17320743634 118.19141146548 -39.75344688717 100001 5616.75 5292.50 6363.80 "" "" "" "" "" "" 200111 3.41 2.65 3.84 10.402 8.859 11.945 112.517883768 0.4464 -18.4925569916 0.4784 0.002924413832108785 0.002715905630398321 0.0712 0.049711 0.005467 0.04941 6.3 112.517885 -18.492556 0.06 0.06 17 07300429-1829332 13.013 0.025 0.028 176.7 12.858 0.026 0.027 84.3 12.761 0.042 0.043 54.0 AAA 222 111 000 662255 5.4 196 401907754 0 0 32767 s 1999-04-22 29 233.716 -0.173 -204.8 2451290.5305 0.77 0.91 0.82 12.984 0.025 12.785 0.072 12.702 0.054 2306 48 ne 1 1 U 0.3 297 14.8 14.0 1 "" 24255 557863 245 Opt
0.072405 0.010141 0.071691 8.1 "Gaia DR2 3026551135803830016" 112.5226980893 0.2455 -18.47031491491 0.2847 1635721458409799680 3026551135803830016 1500219797 2015.5 0.2824 0.3890 0.7260 -0.871 0.538 2.373 0.603 -0.2941 0.0551 -0.0261 -0.1147 0.1228 -0.0927 0.0038 0.1670 -0.1244 -0.3763 308 0 308 0 1.9329 352.38 0.782 0.94 31 0 0.1071 1.2919 0.0740 -0.038 35 14 0.5937 0 36 0 317 288.5 1.061 271.865 19.53784734932008 0.004380656176148054 23 34.33 4.479 7.665 21.5120 0.1416 31 560.5 4.953 113.162 17.8904 0.0096 2.062 0 3.621654609698279 1.9742100503050253 1.6474 "" "" 0 "" "" "" NOT_AVAILABLE 233.69831112616 -0.1585254743 118.1915206302 -39.73075344132 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.522702045 8.3406 -18.4703251311 9.3431 0.1419879461731871 0.141718395217305 0.0509 0.072344 0.010045 0.071644 8.0 112.522711 -18.470322 0.06 0.06 90 07300545-1828131 14.1 0.036 0.038 64.9 12.448 0.029 0.03 131.7 11.661 0.021 0.023 153.8 AAA 222 111 000 566666 11.9 80 975501184 0 0 32767 s 2000-03-29 15 233.698 -0.159 218.6 2451633.4988 1.13 0.97 0.97 14.083 0.049 12.384 0.027 11.688 0.009 2234 33 nw 1 1 0 "" "" "" "" 0 "" 52045 1197015 33 Opt
0.058419 -0.004567 0.05824 355.5 "Gaia DR2 3026551101452787584" 112.50719069885 0.0663 -18.48376572489 0.0834 1635721458409799680 3026551101452787584 56867963 2015.5 0.2199 0.1108 1.9852 0.189 0.143 1.106 0.166 -0.3216 0.1335 0.0031 -0.0312 -0.1689 -0.0770 -0.1549 0.3390 -0.0516 -0.3389 284 0 283 1 8.4251 526.72 0.551 9.8 31 0 1.5232 1.3601 0.0197 -0.04 32 14 0.16317 0 34 0 294 3006.0 6.875 437.262 16.99331919023833 0.0030668071397135345 34 886.4 10.34 85.764 17.9823 0.0127 32 3228 28.4 113.664 15.9897 0.0096 1.369 0 1.9926677146542389 0.9889819648516891 1.0036 "" "" 0 "" "" "" NOT_AVAILABLE 233.70305595706 -0.1778835786 118.17623752875 -39.74685112087 100001 3750.33 3648.00 4083.82 2.2527 1.8459 2.8263 1.1880 0.9119 1.5337 "" "" "" "" "" "" "" 112.507189839 2.2144 -18.4837704877 2.5694 0.016033939236949086 0.013101280850834155 0.0690 0.058406 -0.004671 0.058219 355.4 112.507195 -18.483747 0.06 0.06 17 07300172-1829014 14.523 0.035 0.037 44.0 14.031 0.077 0.078 28.6 13.736 0.055 0.055 22.0 AAA 222 111 000 666656 8.3 111 401907793 0 0 32767 s 1999-04-22 29 233.703 -0.178 -168.3 2451290.5305 1.31 1.59 1.6 14.491 0.12 13.903 0.08 13.728 0.111 2274 84 ne 0 1 U 0.2 285 18.3 16.6 1 "" 24255 557863 245 Opt
0.055874 -0.008372 0.055243 351.4 "Gaia DR2 3026551097150783488" 112.5031784602 0.0837 -18.48676296284 0.1002 1635721458409799680 3026551097150783488 1411793116 2015.5 0.2076 0.1416 1.4661 -2.023 0.179 5.269 0.190 -0.301 0.0451 -0.0892 0.0296 -0.0372 0.0177 -0.1759 0.3770 -0.2234 -0.3207 295 0 293 2 0.7405 305.45 0.134 0.2 31 0 0.9361 1.4803 0.0270 -0.02 34 14 0.19377 0 35 0 301 1229.0 1.629 754.337 17.964431974884366 0.0023046602705317537 31 430.3 5.949 72.330 18.7670 0.0150 27 1224 7.806 156.758 17.0428 0.0069 1.346 0 1.724309459966264 0.8025901283130921 0.9217 "" "" 0 "" "" "" NOT_AVAILABLE 233.70386024652 -0.18266022189 118.17215831539 -39.75054254817 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.503187646 2.772 -18.4867856499 2.9415 0.016699175440986005 0.015251040084898903 0.0544 0.055835 -0.008479 0.055188 351.3 112.50318 -18.486778 0.11 0.11 0 07300076-1829124 15.711 0.076 0.077 14.7 15.528 0.165 0.165 7.2 14.118 "" "" "" ACU 220 110 cc0 660500 4.7 64 401907789 0 0 32767 s 1999-04-22 29 233.704 -0.183 -154.6 2451290.5305 0.99 1.42 "" 14.864 0.116 14.595 0.067 "" "" 2285 98 ne 0 1 U 1.5 253 17.6 16.8 2 "" 24255 557863 245 Opt
0.045219 0.01196 0.043608 15.3 "Gaia DR2 3026551028429133952" 112.5246181708 0.1046 -18.49839728615 0.1172 1635721458409799680 3026551028429133952 1369828089 2015.5 -0.0087 0.1633 -0.0536 -1.925 0.221 2.537 0.232 -0.3427 -0.0165 -0.1587 0.0501 0.0614 0.0652 -0.1474 0.3424 -0.2540 -0.3610 322 0 319 3 -0.3521 304.6 0.0 0.0 31 0 0.5976 1.4408 0.0330 -0.058 36 14 0.24019 0 37 0 324 851.9 1.363 625.147 18.362390229761015 0.0025013020853057915 34 265.1 8.295 31.963 19.2928 0.0340 31 917.7 5.461 168.035 17.3552 0.0065 1.388 0 1.937586493552871 0.9304035625472373 1.0071 "" "" 0 "" "" "" NOT_AVAILABLE 233.72382340606 -0.17040253816 118.20107969699 -39.75791799532 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.524626912 3.4237 -18.49840821 3.6027 0.03465769702483676 0.03408889322286836 0.0999 0.045154 0.01188 0.043564 15.3 112.524647 -18.498402 0.07 0.07 45 07300591-1829542 15.832 0.078 0.079 13.2 15.38 0.117 0.117 8.9 14.849 0.122 0.123 8.2 ABB 222 111 000 60606 26.3 185 975501326 0 0 32767 s 2000-03-29 15 233.724 -0.17 212.0 2451633.4988 1.03 0.66 0.71 16.123 0.114 15.609 0.259 14.847 0.351 2335 40 nw 1 1 U 0.1 286 19.1 17.7 1 "" 52045 1197015 33 Opt
0.051456 -5.3e-05 0.051456 359.9 "Gaia DR2 3026551097148622080" 112.51195092148 0.0692 -18.49054971449 0.0791 1635721458409799680 3026551097148622080 1162158475 2015.5 0.1845 0.1078 1.7109 -3.210 0.146 3.833 0.154 -0.2928 0.0454 -0.0716 0.0321 -0.0542 0.0198 -0.1308 0.3289 -0.2122 -0.3108 311 0 310 1 1.4287 340.95 0.218 0.8 31 0 1.3139 1.4518 0.0217 -0.036 35 14 0.15749 0 37 0 319 1658.0 1.837 902.404 17.639635188298595 0.0021650552308166322 35 595.8 6.29 94.712 18.4137 0.0115 31 1563 7.934 197.001 16.7770 0.0055 1.302 0 1.6367702788377834 0.7740681997830663 0.8627 "" "" 0 "" "" "" NOT_AVAILABLE 233.71117417841 -0.17717719817 118.18374076485 -39.7526065116 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.511965494 2.2684 -18.4905662168 2.3858 0.01293660692562458 0.011749858293302568 0.0734 0.051421 -0.00018 0.051421 359.8 112.51193 -18.490545 0.08 0.08 35 07300286-1829259 15.542 0.058 0.059 17.2 15.21 0.095 0.096 9.7 15.425 0.238 0.238 4.6 ABD 222 111 000 60606 16.8 84 975501261 0 0 32767 s 1999-04-22 29 233.711 -0.177 -184.5 2451290.5305 1.07 1.42 1.2 15.68 0.16 15.786 0.288 16.289 0.859 2299 68 ne 0 1 U 0.4 304 18.4 17.1 1 "" 24255 557863 245 Opt
