_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G d_arcsec
0.118799 -0.04674 -0.109218 203.2 "Gaia DR2 5241009885371246080" 166.30247801891 0.4166 -62.59218520032 0.3586 1635721458409799680 5241009885371246080 682629593 2015.5 -0.9539 0.4596 -2.0755 -10.322 0.979 5.371 0.788 -0.1613 -0.1769 0.0111 -0.0560 0.0974 0.0392 -0.1218 0.0686 0.1961 -0.4459 217 0 217 0 1.6147 246.28 0.264 0.05 31 0 0.066 1.5253 0.1100 -0.155 25 17 0.95023 0 31 0 257 179.3 0.9131 196.335 20.054630927917426 0.00581546351442481 19 74.07 12.32 6.012 20.6772 0.1806 26 217.2 12.7 17.099 18.9200 0.0635 1.625 0 1.7572997939234298 0.6226192652374252 1.1346 "" "" 0 "" "" "" NOT_AVAILABLE 291.04648786387 -2.19760482246 209.50873939044 -59.07666423172 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.302574565 15.1827 -62.5922083266 12.2153 0.19143484561641788 0.18068130450594586 10.2487
0.122227 -0.041254 -0.115054 199.7 "Gaia DR2 5241009881067693824" 166.31437709166 7.6985 -62.59802913855 3.7655 1635721458409799680 5241009881067693824 177207132 2015.5 "" "" "" "" "" "" "" 0.2375 "" "" "" "" "" "" "" "" "" 40 0 40 0 1.162 44.86 0.0 0.0 3 0 0.0125 "" "" -0.642 5 4 9368.0 0 6 0 40 73.38 1.802 40.713 21.024440984238687 0.026728766414385895 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 291.05384394782 -2.20078526928 209.52431610564 -59.0763971215 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.314377092 7.6985 -62.5980291386 3.7655 "" "" 4.8114
0.110017 -0.041598 -0.101849 202.2 "Gaia DR2 5241009885354602112" 166.31367048504 0.2783 -62.58482393343 0.2373 1635721458409799680 5241009885354602112 285976999 2015.5 -0.3473 0.3005 -1.1558 -6.652 0.639 -0.698 0.499 -0.2158 -0.1470 0.0812 -0.1589 0.0681 -0.1213 0.0408 0.1683 0.1021 -0.4416 221 0 218 3 2.5227 268.65 0.805 1.2 31 0 0.1517 1.3368 0.0684 -0.157 26 16 0.61748 0 30 0 254 345.8 1.147 301.401 19.34149452804663 0.004026857412965764 25 114.2 11.69 9.774 20.2068 0.1111 27 405.9 14.14 28.702 18.2408 0.0378 1.505 0 1.9659873304614628 0.865264950098652 1.1007 "" "" 0 "" "" "" NOT_AVAILABLE 291.04828534587 -2.18880067472 209.50457833248 -59.06793694038 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.313732687 9.9055 -62.5848209278 7.7435 0.11737056041848945 0.11116423745908591 4.5520
0.127451 -0.039833 -0.121066 198.2 "Gaia DR2 5241009850997647232" 166.31744890023 0.9087 -62.60404350974 0.7487 1635721458409799680 5241009850997647232 328190191 2015.5 0.4145 0.9312 0.4451 -8.143 2.263 0.772 1.800 -0.1443 -0.0484 -0.0089 0.0061 0.2741 0.0822 -0.2929 0.0790 -0.0915 -0.3539 139 0 138 1 -1.2481 113.07 0.0 0.0 31 0 0.0245 1.2803 0.2282 -0.131 16 13 2.1332 0 18 0 156 93.76 0.924 101.465 20.75840236227497 0.010850900923800146 9 34.85 11.17 3.119 21.4958 0.3481 14 155.8 11.38 13.683 19.2808 0.0794 2.033 0 2.2150705075067805 0.7374283372423633 1.4776 "" "" 0 "" "" "" NOT_AVAILABLE 291.05753726724 -2.20574011213 209.53493167983 -59.07929768562 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.317525094 35.0822 -62.6040468315 27.9079 0.3570085293665228 0.34824176314924454 6.0762
0.113631 -0.041818 -0.105656 201.6 "Gaia DR2 5241009885354595584" 166.31318156081 0.4858 -62.58863033791 0.4152 1635721458409799680 5241009885354595584 531403921 2015.5 0.3781 0.5369 0.7042 -5.196 1.092 2.004 0.896 -0.1897 -0.1835 -0.0927 0.0291 0.0865 0.1382 -0.2216 0.0159 0.2731 -0.4449 217 0 215 2 0.601 221.87 0.0 0.0 31 0 0.0511 1.3274 0.1291 -0.193 25 16 1.0694 0 29 0 251 149.2 1.022 146.043 20.253832401984123 0.00764949017156487 18 63.5 10.46 6.071 20.8444 0.1788 26 239.2 11.77 20.313 18.8151 0.0534 2.028 0 2.0293890677913744 0.5905991076926185 1.4387 "" "" 0 "" "" "" NOT_AVAILABLE 291.04959490813 -2.19238214634 209.50985782266 -59.07061563596 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.313230154 16.9303 -62.5886389659 13.8883 0.18667278113056351 0.17901061957526415 6.7089
0.129692 -0.036959 -0.124314 196.6 "Gaia DR2 5241009782278619776" 166.32368502556 1.5007 -62.60729519428 1.5939 1635721458409799680 5241009782278619776 328657458 2015.5 4.6653 1.5818 2.9493 -4.381 3.039 2.729 3.674 -0.2035 -0.3401 -0.4346 0.0961 -0.0756 0.3755 -0.7255 0.0657 0.3719 -0.4438 93 0 92 1 0.4741 92.71 0.0 0.0 31 0 0.0169 1.2015 0.3887 -0.256 11 10 3.8011 0 13 0 110 77.15 0.909 84.869 20.970116415283293 0.012918941252317183 3 30.14 1.473 20.458 21.6537 0.0531 6 104.1 26.32 3.954 19.7186 0.2746 1.740 0 1.935135885464259 0.683605586960482 1.2515 "" "" 0 "" "" "" NOT_AVAILABLE 291.06146651279 -2.20758140065 209.54337110542 -59.07928235869 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.32372602 47.1346 -62.6073069436 56.9676 0.27969239372899035 0.054642054424161486 10.5685
0.112817 -0.04278 -0.104391 202.3 "Gaia DR2 5241009885357386240" 166.31109571391 1.0407 -62.58736424892 1.636 1635721458409799680 5241009885357386240 71624122 2015.5 -0.0993 1.3747 -0.0722 -4.458 2.869 1.084 4.176 -0.0389 -0.1307 -0.0672 -0.0545 -0.5353 0.3823 -0.8261 -0.2385 0.5919 -0.5488 112 0 112 0 0.3619 111.69 0.0 0.0 31 0 0.02 "" "" -0.109 13 11 4.2482 0 15 0 131 79.18 1.012 78.246 20.94187495708212 0.013991867932575638 6 22.41 9.625 2.329 21.9752 0.4663 15 137.6 15.96 8.623 19.4154 0.1259 2.021 0 2.559844566634112 1.033323476643318 1.5265 "" "" 0 "" "" "" NOT_AVAILABLE 291.04820897973 -2.19160294239 209.506773906 -59.07050305585 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.311137401 44.4793 -62.5873689175 64.7416 0.48296974902237577 0.4664749086302323 5.9860
0.128394 -0.037243 -0.122874 196.9 "Gaia DR2 5241009850997648640" 166.32307068621 1.2293 -62.60585449784 1.7804 1635721458409799680 5241009850997648640 1650442382 2015.5 "" "" "" "" "" "" "" -0.0218 "" "" "" "" "" "" "" "" "" 69 0 69 0 0.5684 69.94 0.0 0.0 3 0 0.0223 "" "" 0.032 8 7 5.0211 0 11 0 96 73.76 1.168 63.159 21.0188624103054 0.017284057121184252 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 291.06063331454 -2.20637214014 209.54089981537 -59.07854555414 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.323070686 1.2293 -62.6058544978 1.7804 "" "" 5.5665
0.123383 -0.04184 -0.116073 199.8 "Gaia DR2 5241009850998098176" 166.31310219999 2.3874 -62.59904724875 11.7488 1635721458409799680 5241009850998098176 122104068 2015.5 "" "" "" "" "" "" "" 0.69 "" "" "" "" "" "" "" "" "" 43 0 42 1 0.5144 40.89 2.691 0.38 3 0 0.0138 "" "" -0.139 5 5 30.935 0 5 0 44 72.09 1.965 36.689 21.043757649997833 0.0296474700919961 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 291.05371084764 -2.20195279459 209.52505361659 -59.07750940126 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.3131022 2.3874 -62.5990472487 11.7488 "" "" 2.5340
0.126633 -0.04835 -0.117039 202.4 "Gaia DR2 5241009850997641216" 166.29895223718 0.9978 -62.60000349957 0.8733 1635721458409799680 5241009850997641216 194209561 2015.5 -0.0056 0.9612 -0.0059 -11.513 2.284 5.378 2.080 -0.2415 -0.1560 -0.2668 0.1217 0.0401 0.1860 -0.4767 -0.0693 0.1193 -0.4171 135 0 135 0 1.6 156.79 2.401 1.3 31 0 0.0219 0.9641 0.2401 -0.12 16 12 2.327 0 18 0 156 93.68 0.8776 106.754 20.759259624602645 0.010328503923207992 13 43.89 10.67 4.114 21.2455 0.2639 14 165.7 10.48 15.808 19.2137 0.0687 2.237 0 2.031810678985707 0.48627588766673213 1.5455 "" "" 0 "" "" "" NOT_AVAILABLE 291.04811392142 -2.20542268969 209.51810149001 -59.08303736791 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.29905995 35.4127 -62.6000266546 32.2513 0.2727148815383168 0.26411920130428485 5.5825
0.120284 -0.021701 -0.11831 190.4 "Gaia DR2 5241009816635120768" 166.35685684881 0.3175 -62.60130583425 0.2443 1635721458409799680 5241009816635120768 680519362 2015.5 -0.1524 0.3275 -0.4654 -5.960 0.721 2.407 0.525 -0.2297 -0.1209 0.0390 0.0034 0.0792 0.0843 -0.0738 0.1193 0.2124 -0.4395 228 0 227 1 0.1892 225.34 0.0 0.0 31 0 0.1262 1.3884 0.0757 -0.024 26 17 0.68263 0 32 0 263 273.7 0.9411 290.849 19.59517337225286 0.004144289575597415 26 94.85 8.835 10.735 20.4088 0.1011 30 314.4 9.386 33.495 18.5183 0.0324 1.495 0 1.8905439703009677 0.8136333071519886 1.0769 "" "" 0 "" "" "" NOT_AVAILABLE 291.07309794989 -2.19601615701 209.55418126761 -59.06385590009 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.356912611 11.1723 -62.6013161983 8.1382 0.1062304519894348 0.101231148012556 7.8933
0.123535 -0.026683 -0.120618 192.5 "Gaia DR2 5241009816638803584" 166.34602674403 4.4794 -62.60361023513 1.7063 1635721458409799680 5241009816638803584 1096738517 2015.5 "" "" "" "" "" "" "" -0.7951 "" "" "" "" "" "" "" "" "" 94 0 94 0 1.887 115.83 3.319 1.4 3 0 0.0159 "" "" 0.021 11 7 10.041 0 12 0 103 89.19 1.131 78.854 20.812621727144656 0.01388652296810489 8 71.9 13.28 5.413 20.7095 0.2006 11 156.4 18.7 8.364 19.2764 0.1298 2.560 0 1.4332243043419375 -0.10308925224139642 1.5362 "" "" 0 "" "" "" NOT_AVAILABLE 291.06943836171 -2.20011172063 209.55116139528 -59.0691224695 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.346026744 4.4794 -62.6036102351 1.7063 0.238942705361195 0.20107354707314307 6.4063
0.12325 -0.03938 -0.116789 198.6 "Gaia DR2 5241009885371712768" 166.31844519366 1.3602 -62.59976703593 0.9319 1635721458409799680 5241009885371712768 1278320433 2015.5 2.0526 1.6387 1.2526 2.801 4.413 0.723 3.123 -0.1867 0.3687 -0.3734 -0.0551 -0.0044 0.1204 -0.0188 -0.5096 -0.4475 0.0929 102 0 102 0 0.9771 110.53 0.0 0.0 31 0 0.0186 0.6541 0.2630 -0.178 12 10 3.9747 0 15 0 124 84.75 1.117 75.861 20.867986714652858 0.014424407967770392 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 291.05625495018 -2.20163444383 209.52926060496 -59.07613450353 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.318418988 68.4108 -62.5997701505 48.4077 "" "" 6.7479
0.114084 -0.048824 -0.103109 205.3 "Gaia DR2 5241009885354591744" 166.2979729474 0.6311 -62.58607222524 0.5576 1635721458409799680 5241009885354591744 924161649 2015.5 0.0373 0.6635 0.0561 -7.650 1.463 0.758 1.252 -0.3155 -0.0595 -0.2142 0.1922 -0.0266 0.2673 -0.3476 -0.0985 0.3138 -0.5526 201 0 201 0 4.1967 290.52 1.894 1.5 31 0 0.0341 1.2422 0.1542 -0.16 23 14 1.5198 0 27 0 236 131.9 0.9282 142.051 20.38811731645515 0.007852149458726488 19 63.26 9.995 6.329 20.8486 0.1715 26 182.2 12.91 14.119 19.1103 0.0769 1.862 0 1.7383035132070077 0.46047689718751883 1.2778 "" "" 0 "" "" "" NOT_AVAILABLE 291.04214788429 -2.19282338761 209.49713410947 -59.07419443615 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.298044486 22.6859 -62.5860754881 19.4217 0.18800475170141553 0.1717261277919551 10.3954
0.123535 -0.030241 -0.119777 194.2 "Gaia DR2 5241009816637157632" 166.33829590063 1.6054 -62.60276509582 1.0443 1635721458409799680 5241009816637157632 1333707179 2015.5 1.5231 1.3147 1.1585 -2.699 3.170 1.281 2.487 -0.3459 -0.2824 -0.2801 0.2761 0.1282 0.2498 -0.3465 0.2693 -0.1927 -0.3931 78 0 77 1 -1.6626 53.29 0.0 0.0 31 0 0.0211 1.0875 0.3263 -0.144 9 7 3.1019 0 10 0 86 77.9 1.439 54.131 20.959612055610158 0.020137790201947472 3 50.27 25.45 1.975 21.0981 0.5497 2 187.3 1.771 105.796 19.0804 0.0103 3.050 0 2.0177245344421486 0.1384941354174103 1.8792 "" "" 0 "" "" "" NOT_AVAILABLE 291.06583563036 -2.2007508335 209.54536290226 -59.07124060351 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.338321151 49.158 -62.602770611 38.5626 0.5498046140749056 0.5500742777849016 8.0368
0.118188 -0.033016 -0.113483 196.2 "Gaia DR2 5241009816637157376" 166.33228116202 0.674 -62.59646815484 0.7707 1635721458409799680 5241009816637157376 1578247760 2015.5 -0.5794 0.8034 -0.7211 -6.538 1.499 1.552 1.717 -0.0162 -0.0882 -0.1825 -0.0453 -0.0867 0.0674 -0.5796 -0.0768 0.3375 -0.2193 182 0 181 1 2.2628 221.18 2.323 2.2 31 0 0.0272 1.2404 0.1777 -0.184 21 12 1.6507 0 25 0 215 123.5 0.9003 137.171 20.459320542214932 0.008117264477319294 15 45.67 8.367 5.458 21.2024 0.1989 21 147.7 9.054 16.313 19.3385 0.0666 1.566 0 1.8638477806356981 0.7430494942418342 1.1208 "" "" 0 "" "" "" NOT_AVAILABLE 291.06078772036 -2.19607435139 209.53260019502 -59.06917142869 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.332342324 23.2399 -62.5964748359 26.6173 0.20977204537134814 0.19908977973556707 6.6883
0.131143 -0.052153 -0.120327 203.4 "Gaia DR2 5241009850996893824" 166.29067641466 0.5793 -62.60328468781 0.4954 1635721458409799680 5241009850996893824 1620890036 2015.5 -0.5465 0.5506 -0.9925 -5.781 1.277 1.807 1.123 -0.2466 -0.0884 -0.3834 0.1763 0.0784 0.2064 -0.4953 -0.1068 0.1610 -0.3900 182 0 180 2 0.3984 181.88 0.0 0.0 31 0 0.0525 1.1787 0.1327 -0.235 21 13 1.2891 0 25 0 217 156.1 0.864 180.619 20.20524054626366 0.006274819707460177 22 61.48 8.671 7.090 20.8796 0.1531 22 180.5 6.168 29.260 19.1209 0.0371 1.550 0 1.7586883874415307 0.6743954182048384 1.0843 "" "" 0 "" "" "" NOT_AVAILABLE 291.04592601752 -2.20994924294 209.51802113571 -59.08806407658 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.290730503 19.8089 -62.6032924666 17.4085 0.15758559842526554 0.15327110351716822 4.4670
0.129916 -0.047273 -0.12101 201.3 "Gaia DR2 5241009850996894208" 166.30127944226 0.9542 -62.60397654867 0.7686 1635721458409799680 5241009850996894208 176484091 2015.5 -0.0881 0.9394 -0.0938 -5.466 2.762 -1.190 2.245 -0.3321 0.2090 0.3688 -0.3285 -0.1077 -0.2247 0.0435 0.2816 -0.3338 -0.5815 130 0 129 1 1.4313 147.19 0.0 0.0 31 0 0.0265 1.4306 0.2219 -0.011 15 12 2.8339 0 19 0 166 97.57 0.8571 113.839 20.715075876471243 0.009705907169295726 11 50.57 10.62 4.760 21.0917 0.2281 17 134.8 9.868 13.663 19.4375 0.0795 1.900 0 1.6542983499433106 0.3766561224264109 1.2776 "" "" 0 "" "" "" NOT_AVAILABLE 291.05068034468 -2.20864063964 209.52529160822 -59.08484988264 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.301330585 42.8149 -62.6039714266 34.8126 0.2415459605726387 0.22829968978735982 10.9148
0.122408 -0.046371 -0.113285 202.3 "Gaia DR2 5241009850996894336" 166.30326535624 0.8368 -62.59625222677 0.8532 1635721458409799680 5241009850996894336 1533005788 2015.5 1.3300 0.9360 1.4209 -2.406 1.894 3.214 2.151 -0.1133 -0.2430 -0.0759 -0.0722 -0.0533 0.0513 -0.5016 -0.0955 0.2983 -0.2441 133 0 133 0 1.8755 159.64 1.528 0.54 31 0 0.0263 1.8191 0.2151 -0.112 16 12 2.051 0 20 0 161 110.4 0.9849 112.056 20.581370764477413 0.009855153979751532 9 34.78 8.388 4.146 21.4981 0.2619 17 127.6 11.13 11.460 19.4977 0.0947 1.471 0 2.000377277282091 0.9167053294628609 1.0836 "" "" 0 "" "" "" NOT_AVAILABLE 291.04844118861 -2.2011912109 209.5151563827 -59.0790722231 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.303287867 29.3698 -62.5962660668 33.3531 0.2784845124157391 0.2620519742165161 6.4304
0.118014 -0.03771 -0.111827 198.6 "Gaia DR2 5241009885356633856" 166.32208628091 0.8749 -62.59480705278 0.7014 1635721458409799680 5241009885356633856 225723280 2015.5 2.3894 0.8505 2.8093 -1.685 2.113 3.252 1.616 -0.191 -0.0013 -0.0641 -0.0213 0.1751 0.0856 -0.3709 0.1280 0.0139 -0.4397 166 0 164 2 2.691 211.17 2.861 2.3 31 0 0.0245 1.5363 0.1960 -0.116 19 13 2.0236 0 24 0 200 114.8 0.9764 117.572 20.538639851629515 0.009408738070300066 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 291.05581818293 -2.19641724258 209.52415194241 -59.07160500222 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.322102042 32.7598 -62.5948210534 25.0515 "" "" 3.2546
0.126429 -0.032294 -0.122235 194.8 "Gaia DR2 5241009816637157248" 166.33382835918 0.6981 -62.60522072173 0.5876 1635721458409799680 5241009816637157248 438688546 2015.5 0.8180 0.6718 1.2177 -6.978 1.472 2.989 1.272 -0.1956 -0.1926 -0.2907 0.0822 0.1301 0.1129 -0.4334 -0.0295 0.0649 -0.2920 172 0 171 1 0.1581 168.22 0.0 0.0 31 0 0.0362 1.1789 0.1621 -0.151 20 14 1.4143 0 25 0 208 123.4 0.9293 132.787 20.46020009479853 0.008372459215144937 16 67.03 10.05 6.666 20.7858 0.1629 21 165.3 17.23 9.594 19.2163 0.1132 1.883 0 1.5694919440477015 0.3255754441796235 1.2438 "" "" 0 "" "" "" NOT_AVAILABLE 291.06492553796 -2.20382148411 209.54631996343 -59.07440509311 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.333893652 22.8295 -62.6052335892 19.7256 0.19833096705006398 0.1630806956555004 15.2005
0.124888 -0.037804 -0.119029 197.6 "Gaia DR2 5241009851011503744" 166.32186335098 0.3095 -62.60200859892 0.2603 1635721458409799680 5241009851011503744 814377178 2015.5 -0.3353 0.3621 -0.9259 -4.307 0.605 -1.118 0.531 -0.1334 -0.3298 -0.1430 -0.0398 0.1044 0.1293 -0.1711 0.1505 0.3339 -0.3065 211 0 210 1 2.9244 269.3 1.122 2.2 31 0 0.1325 1.2684 0.0748 -0.136 24 14 0.57943 0 28 0 246 338.3 1.083 312.37 19.365048771228192 0.003914211485352843 12 81.76 10.4 7.861 20.5700 0.1381 13 406 12.56 32.328 18.2406 0.0336 1.442 0 2.329409760866575 1.2049459056953964 1.1244 "" "" 0 "" "" "" NOT_AVAILABLE 291.05859177886 -2.20306489574 209.53455845959 -59.076428827 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.321903649 9.3777 -62.6020037873 8.2359 0.14215837742975557 0.13817641467104283 3.2633
0.109811 -0.044514 -0.100384 203.9 "Gaia DR2 5241009885354600704" 166.30734216084 0.3302 -62.583354374 0.277 1635721458409799680 5241009885354600704 559065121 2015.5 1.3538 0.3595 3.7657 -9.968 0.717 2.454 0.574 -0.1339 -0.2170 -0.0207 -0.0369 0.1515 0.0374 -0.0933 0.0703 0.1748 -0.3089 235 0 234 1 1.7646 268.14 0.0 0.0 31 0 0.1002 1.3274 0.0851 -0.125 27 17 0.66789 0 31 0 270 235.7 0.9669 243.776 19.757408913319615 0.004803709153080647 10 83.12 15.73 5.285 20.5522 0.2054 15 288.5 16.18 17.830 18.6115 0.0609 1.577 0 1.9407282165131576 0.7947795357413732 1.1459 "" "" 0 "" "" "" NOT_AVAILABLE 291.04502493911 -2.18861252655 209.49869125463 -59.06915894311 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.307435368 11.1128 -62.5833649387 8.9065 0.2142757369963709 0.20548813573790786 2.7007
0.120841 -0.049683 -0.110156 204.3 "Gaia DR2 5241009846700205056" 166.29608098649 0.2695 -62.59311782068 0.2962 1635721458409799680 5241009846700205056 1048964048 2015.5 0.6532 0.3794 1.7219 -6.019 0.559 2.160 0.523 0.0305 -0.1415 -0.0521 -0.0677 0.3344 0.0934 -0.1238 0.1204 0.3278 -0.2248 193 0 193 0 2.0113 229.0 0.808 1.1 31 0 0.1458 1.4147 0.0752 -0.212 22 13 0.52975 0 30 0 228 350.0 1.072 326.426 19.328229889124312 0.0037819010759547298 22 97.2 5.529 17.580 20.3822 0.0618 25 363.7 11.45 31.776 18.3600 0.0342 1.317 0 2.022229918484939 1.0539820696786002 0.9682 "" "" 0 "" "" "" NOT_AVAILABLE 291.04415649126 -2.19963297299 209.5063274408 -59.07949345654 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.296137287 8.662 -62.5931271191 8.1056 0.07061918478220443 0.061889873649293214 4.4454
0.128799 -0.036803 -0.123429 196.6 "Gaia DR2 5241009782275342464" 166.32402722234 0.4472 -62.60640970229 0.408 1635721458409799680 5241009782275342464 1060064602 2015.5 -0.2962 0.5538 -0.5350 -9.399 1.000 3.044 0.914 -0.2243 -0.0742 -0.1381 0.1398 -0.1392 0.2628 -0.2982 -0.0953 0.4914 -0.4861 212 0 211 1 2.4609 259.32 1.298 1.1 31 0 0.059 1.3411 0.1130 -0.126 24 14 1.047 0 28 0 247 186.1 0.877 212.19 20.014150745855265 0.005424238172153351 20 59.12 7.338 8.057 20.9221 0.1348 26 210.4 10.87 19.358 18.9546 0.0561 1.448 0 1.967612056755474 0.9080049885139481 1.0595 "" "" 0 "" "" "" NOT_AVAILABLE 291.06125846249 -2.20670637865 209.54227688397 -59.0785804091 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.324115177 15.5136 -62.6064228088 14.1691 0.14599024308780162 0.134880644869544 7.3729
0.122959 -0.029807 -0.119292 194.0 "Gaia DR2 5241009816635104384" 166.33924016317 0.3544 -62.60228045105 0.3017 1635721458409799680 5241009816635104384 1178832502 2015.5 0.5775 0.4127 1.3993 -6.536 0.717 -0.014 0.562 -0.1306 -0.2696 -0.0563 0.0325 0.2970 0.1528 0.0686 0.1802 0.2275 -0.3117 210 0 209 1 1.4703 234.43 0.538 0.29 31 0 0.1006 1.4587 0.0916 -0.174 24 16 0.66729 0 30 0 262 244.6 0.9241 264.649 19.717436446543665 0.00448005158526553 25 119.4 12.65 9.443 20.1586 0.1150 28 308.9 14.75 20.940 18.5372 0.0518 1.752 0 1.6214017805735068 0.4411799699225867 1.1802 "" "" 0 "" "" "" NOT_AVAILABLE 291.06604171652 -2.20013336061 209.54521102149 -59.07059439317 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.339301318 11.116 -62.6022803897 8.72 0.12615388306503544 0.11507852250876509 6.4491
0.127439 -0.025355 -0.124891 191.5 "Gaia DR2 5241009816651768064" 166.3489044875 0.0178 -62.60788379547 0.0148 1635721458409799680 5241009816651768064 693748751 2015.5 0.2762 0.0182 15.1553 -6.603 0.033 1.883 0.028 0.0218 -0.0913 -0.4724 -0.0218 0.1852 0.0056 -0.2200 0.1279 0.1407 0.0185 255 0 255 0 2.951 321.17 0.055 0.67 31 0 61.2817 1.3988 0.0039 -0.008 29 17 0.042837 0 33 0 290 60280.0 19.72 3056.184 13.737984902592434 0.001834724428034159 31 1.916e+04 50.39 380.202 14.6455 0.0029 31 6.555e+04 404.4 162.093 12.7206 0.0067 1.405 0 1.9249900618104423 0.9075396750998461 1.0174 "" "" 0 "" "" "" NOT_AVAILABLE 291.07235449789 -2.20350660052 209.55911212603 -59.07094352467 100001 3861.00 3728.00 4101.82 1.4870 1.1779 2.1820 0.7303 0.5685 1.0890 200111 16.89 14.96 18.12 57.109 46.558 67.661 166.348966282 0.512 -62.6078919009 0.4323 0.007654448724395111 0.0036716665345354763 4.0280
0.118322 -0.026115 -0.115404 192.8 "Gaia DR2 5241009816651775616" 166.34727201579 0.0707 -62.59839618347 0.0613 1635721458409799680 5241009816651775616 1400963152 2015.5 0.3304 0.0805 4.1023 -7.251 0.135 4.786 0.117 -0.0592 -0.1288 -0.2487 0.1127 0.1112 0.1466 -0.0741 0.2833 0.1398 -0.0691 254 0 253 1 1.3199 277.85 0.134 0.37 31 0 1.9409 1.4387 0.0179 -0.058 29 18 0.12801 0 33 0 289 2170.0 2.006 1081.684 17.347350713410478 0.0020609366322823014 32 782.8 13.23 59.170 18.1172 0.0183 30 2084 10.75 193.878 16.4649 0.0056 1.321 0 1.6523950138933365 0.7699083776938416 0.8824 "" "" 0 "" "" "" NOT_AVAILABLE 291.06789002821 -2.19509964376 209.54426874247 -59.06525445484 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.347339851 2.0931 -62.5984167903 1.8147 0.019329795117734964 0.01851802138117326 8.6660
